mean_loss,epsilon
5.08104515076,0.899306200003
5.82804441452,0.899236000003
5.99129772186,0.899215300003
6.91214227676,0.899193700003
7.83325719833,0.899169400003
5.59049749374,0.899143300003
5.76931905746,0.899121700003
5.34960126877,0.899097400003
5.27041482925,0.899077600003
6.00193071365,0.899051500003
7.40985774994,0.899021800003
6.11191034317,0.898932700003
7.99082612991,0.898911100003
6.91963720322,0.898889500003
5.42319822311,0.898867900003
6.02495718002,0.898840900003
5.32333230972,0.898819300003
4.43462991714,0.898799500003
4.09761476517,0.898777900003
7.26757669449,0.898758100003
6.66145372391,0.898688800003
5.62111473083,0.898623100003
5.92124938965,0.898596100003
6.61136293411,0.898571800003
7.63322114944,0.898546600003
6.18108129501,0.898513300003
9.89827632904,0.898489000003
5.92939662933,0.898469200003
6.29741287231,0.898446700003
5.97628688812,0.898351300003
5.55143594742,0.898327000003
7.4217414856,0.898299100003
6.98600101471,0.898273900003
6.11378526688,0.898252300003
5.37527990341,0.898227100003
6.01010370255,0.898204600003
5.29988622665,0.898180300003
5.10405778885,0.898158700003
5.1889629364,0.898128100003
6.34092283249,0.898106500003
4.48150253296,0.898081300003
5.35933160782,0.898059700003
6.77994632721,0.898039900003
5.35373544693,0.898009300003
5.61135816574,0.897918400003
6.35020208359,0.897895900003
5.02919960022,0.897876100003
6.04333877563,0.897853600003
5.00194406509,0.897829300003
5.54573154449,0.897809500003
5.5608496666,0.897780700003
5.71648931503,0.897756400003
5.59707260132,0.897736600003
5.29312419891,0.897707800003
5.30455255508,0.897688000003
5.35732078552,0.897652900003
6.87183952332,0.897622300003
5.76275253296,0.897556600003
7.33872652054,0.897532300003
6.67993211746,0.897505300003
5.61949920654,0.897483700003
5.7649512291,0.897421600003
7.32113075256,0.897391000003
5.2851600647,0.897369400003
5.21469736099,0.897346000003
6.03306055069,0.897321700003
6.9686331749,0.897300100003
8.09002494812,0.897278500003
7.13635253906,0.897247000003
7.11053037643,0.897220900003
4.2597026825,0.897199300003
7.13109731674,0.897179500003
6.46070241928,0.897155200003
6.98107719421,0.897133600003
5.36408615112,0.897111100003
6.06076478958,0.897021100003
6.71086549759,0.896995000003
6.52902507782,0.896975200003
7.54332494736,0.896953600003
6.52055215836,0.896928400003
5.80458641052,0.896899600003
5.90433263779,0.896878000003
6.07803821564,0.896850100003
6.28686475754,0.896827600003
4.91877031326,0.896803300003
7.03180837631,0.896780800003
8.19512367249,0.896761000003
7.13705778122,0.896667400003
5.88965988159,0.896638600003
8.21043968201,0.896615200003
6.64237213135,0.896591800003
7.78185033798,0.896565700003
6.82679510117,0.896478400003
5.83321523666,0.896454100003
8.39291095734,0.896431600003
6.56423997879,0.896409100003
5.50545072556,0.896382100003
6.48663377762,0.896272300003
6.91377687454,0.896181400003
6.4962720871,0.896161600003
5.78792190552,0.896109400003
5.61716461182,0.896086000003
8.07940864563,0.896036500003
4.74326229095,0.896015800003
7.23822784424,0.895992400003
5.61926269531,0.895963600003
6.21210575104,0.895915000003
7.12290143967,0.895893400003
6.42564916611,0.895869100003
5.72596931458,0.895822300003
6.91435337067,0.895791700003
5.90548849106,0.895726900003
5.25891828537,0.895703500003
6.14857006073,0.895639600003
6.39769887924,0.895546900003
5.43951559067,0.895525300003
6.30209589005,0.895501000003
6.60566854477,0.895479400003
6.01318597794,0.895452400003
6.33059310913,0.895427200003
5.91853284836,0.895405600003
5.77825498581,0.895385800003
6.04877519608,0.895364200003
7.83499193192,0.895339900003
5.7580075264,0.895316500003
6.35302734375,0.895293100003
5.44172048569,0.895269700003
5.97065877914,0.895246300003
5.74371814728,0.895226500003
6.66358757019,0.895114900003
6.11288833618,0.895048300003
6.00982046127,0.895025800003
6.71572828293,0.894998800003
6.87520027161,0.894932200003
6.65620088577,0.894909700003
6.56617879868,0.894820600003
6.50237989426,0.894799000003
6.33289957047,0.894734200003
7.07712984085,0.894711700003
6.35927534103,0.894597400003
6.59517669678,0.894573100003
6.75700950623,0.894508300003
8.29123306274,0.894487600003
5.80809593201,0.894422800003
4.8723859787,0.894399400003
7.77143526077,0.894375100003
6.49333810806,0.894287800003
5.80187225342,0.894266200003
6.98180341721,0.894243700003
8.04364490509,0.894222100003
6.9557929039,0.894112300003
7.48219060898,0.894091600003
5.7991309166,0.894065500003
6.14644384384,0.894039400003
6.31163978577,0.894016000003
6.46184921265,0.893950300003
6.73871612549,0.893929600003
6.11984872818,0.893907100003
6.57319688797,0.893884600003
7.57992935181,0.893860300003
6.16123247147,0.893797300003
5.23326349258,0.893776600003
6.43543863297,0.893750500003
5.29410791397,0.893728000003
8.15528964996,0.893704600003
7.00473117828,0.893677600004
6.09622430801,0.893655100004
6.99604225159,0.893567800004
5.89340305328,0.893520100004
6.18067789078,0.893499400004
6.3051609993,0.893410300004
8.39306163788,0.893388700004
4.88390016556,0.893368900004
5.78076982498,0.893346400004
5.70478820801,0.893295100004
6.69338607788,0.893270800004
6.63897752762,0.893248300004
5.62676239014,0.893221300004
6.16476964951,0.893198800004
7.34565782547,0.893176300004
5.84971857071,0.893153800004
6.2359085083,0.893126800004
7.09036970139,0.893077300004
6.11642694473,0.893056600004
6.69860219955,0.893035900004
6.97044229507,0.893011600004
5.56010627747,0.892947700004
5.62773513794,0.892926100004
5.68070459366,0.892878400004
5.88986682892,0.892857700004
6.34027433395,0.892830700004
5.40706968307,0.892807300004
6.12429904938,0.892759600004
7.13099384308,0.892712800004
5.77541399002,0.892619200004
6.86152791977,0.892596700004
6.51059484482,0.892531000004
4.74272918701,0.892504900004
6.32104063034,0.892477000004
6.50404930115,0.892453600004
6.4780831337,0.892431100004
4.94896602631,0.892406800004
5.51906776428,0.892360000004
6.86069774628,0.892290700004
6.73951339722,0.892227700004
6.72325658798,0.892206100004
6.61460733414,0.892186300004
7.00183534622,0.892162000004
6.32076883316,0.892142200004
5.14564180374,0.892120600004
5.1038069725,0.892099000004
5.50142478943,0.892075600004
5.42297458649,0.892045900004
7.46703863144,0.892024300004
5.84047842026,0.892000900004
5.74327373505,0.891969400004
8.25977039337,0.891945100004
6.62534713745,0.891919000004
7.01626586914,0.891894700004
6.94199752808,0.891871300004
6.97939252853,0.891840700004
5.47676229477,0.891794800004
6.15116453171,0.891722800004
5.68102264404,0.891698500004
6.32255601883,0.891676000004
6.42872905731,0.891647200004
6.00178384781,0.891624700004
7.16714143753,0.891603100004
5.40253973007,0.891580600004
6.75428056717,0.891511300004
6.41577196121,0.891487900004
8.26217937469,0.891465400004
10.6598024368,0.891374500004
8.08287143707,0.891352900004
6.89445781708,0.891274600004
6.75714731216,0.891250300004
7.5288066864,0.891227800004
6.78830337524,0.891204400004
6.02707576752,0.891184600004
7.36578702927,0.891159400004
10.1112947464,0.891136000004
6.50004148483,0.891109900004
5.09104442596,0.891087400004
6.26545190811,0.891037000004
7.25030946732,0.891015400004
6.94778871536,0.890990200004
6.03030490875,0.890965000004
6.58735895157,0.890945200004
5.71756744385,0.890923600004
6.78083992004,0.890877700004
4.93607807159,0.890851600004
5.74548196793,0.890828200004
6.78161048889,0.890782300004
5.96936178207,0.890719300004
6.28092908859,0.890696800004
7.60300111771,0.890671600004
5.89542913437,0.890649100004
6.5968875885,0.890585200004
4.85210561752,0.890564500004
7.16029119492,0.890543800004
6.11877441406,0.890522200004
6.4768371582,0.890500600004
8.17876434326,0.890476300004
6.80076026917,0.890453800004
8.34686756134,0.890429500004
4.71474790573,0.890405200004
6.72377157211,0.890380900004
5.23159170151,0.890356600004
5.69109916687,0.890334100004
5.55287885666,0.890309800004
6.06211566925,0.890284600004
7.74535131454,0.890261200004
5.99617052078,0.890239600004
5.86356878281,0.890217100004
6.41153669357,0.890187400004
6.68420791626,0.890161300004
5.99410247803,0.890141500004
7.31165647507,0.890119000004
6.5622959137,0.890096500004
7.33032941818,0.890074900004
6.34057664871,0.890006500004
5.80313491821,0.889943500004
5.40813589096,0.889921900004
6.4697508812,0.889902100004
6.09624814987,0.889839100004
5.8141412735,0.889748200004
5.73995113373,0.889641100004
5.83639526367,0.889620400004
5.49924898148,0.889598800004
5.34617328644,0.889579000004
5.39405298233,0.889555600004
6.06477022171,0.889490800004
7.03927135468,0.889471000004
5.95570755005,0.889449400004
6.44565820694,0.889429600004
5.97362327576,0.889381900004
6.00852537155,0.889359400004
6.93311309814,0.889337800004
5.25559854507,0.889313500004
8.43701934814,0.889291000004
6.25070428848,0.889228000004
6.76468038559,0.889207300004
7.83234786987,0.889156000004
4.92642879486,0.889134400004
7.14951562881,0.889111900004
6.99036169052,0.889085800004
5.40690469742,0.889062400004
5.78746938705,0.889039900004
5.76959085464,0.889015600004
5.70563459396,0.888991300004
6.0671582222,0.888968800004
5.0444278717,0.888949000004
6.63745975494,0.888923800004
7.07313156128,0.888902200004
6.4928855896,0.888882400004
6.619556427,0.888858100004
5.87383031845,0.888836500004
5.92648887634,0.888802300004
7.23482227325,0.888782500004
4.83172225952,0.888758200004
6.7310333252,0.888727600004
5.72023391724,0.888707800004
6.58132171631,0.888676300004
5.32263708115,0.888654700004
5.55594539642,0.888589000004
6.29203748703,0.888561100004
6.81606435776,0.888493600004
5.46720170975,0.888468400004
5.33418512344,0.888446800004
5.75696992874,0.888346900004
5.53790283203,0.888323500004
6.28229284286,0.888300100004
6.23894500732,0.888275800004
7.02756786346,0.888185800004
6.32446050644,0.888159700004
6.7867808342,0.888130900004
6.55382108688,0.888082300004
6.35186815262,0.888059800004
5.55031204224,0.888036400004
6.17573547363,0.887972500004
5.81671857834,0.887945500004
6.68612957001,0.887925700004
4.95406007767,0.887897800004
5.68475675583,0.887874400004
6.42588043213,0.887852800004
5.1868019104,0.887829400004
5.74827814102,0.887809600004
4.9766368866,0.887785300004
7.50145721436,0.887723200004
5.99151992798,0.887661100004
5.86668729782,0.887611600004
7.6091132164,0.887590900004
6.18432569504,0.887569300004
6.33938026428,0.887482000004
5.34093379974,0.887455000004
5.53120708466,0.887429800004
6.58467102051,0.887407300004
6.34658193588,0.887341600004
5.52097702026,0.887279500004
5.43587827682,0.887257900004
5.87039756775,0.887209300004
5.21244668961,0.887187700004
7.74869728088,0.887163400004
6.30593061447,0.887141800004
5.88697433472,0.887120200004
5.44212579727,0.887094100004
5.87158823013,0.887071600004
7.0422334671,0.887044600004
7.82021427155,0.887018500004
5.45351314545,0.886968100004
5.15147924423,0.886942000004
7.87252426147,0.886920400004
5.95968818665,0.886830400004
5.31982755661,0.886800700004
7.28616857529,0.886774600004
5.96994018555,0.886750300004
7.68565225601,0.886660300004
6.41516065598,0.886595500004
6.57609367371,0.886572100004
7.2964682579,0.886495600004
5.84892654419,0.886473100004
5.82410812378,0.886453300004
6.5733833313,0.886430800004
6.65222978592,0.886409200004
6.83615112305,0.886347100004
6.53489398956,0.886321900004
7.51501750946,0.886291300004
6.14806985855,0.886201300004
5.92042398453,0.886178800004
7.02388334274,0.886156300004
6.5476269722,0.886132900004
5.25481748581,0.886108600004
6.8151550293,0.886084300004
5.14938640594,0.886060900004
6.25186395645,0.886041100004
7.19138383865,0.886015900004
5.73591279984,0.885943000004
7.26581382751,0.885911500004
8.98073387146,0.885887200004
6.63012075424,0.885867400004
7.09566259384,0.885843100004
7.44314908981,0.885820600004
5.91006851196,0.885757600004
4.95101499557,0.885731500004
6.44430446625,0.885664000004
7.19192934036,0.885642400004
7.21013736725,0.885622600004
6.04328536987,0.885596500004
6.81240701675,0.885576700004
6.3597278595,0.885554200004
5.69251823425,0.885529900004
6.69011735916,0.885483100004
5.19157171249,0.885436300004
6.16112184525,0.885412000004
6.3095998764,0.885364300004
5.17348194122,0.885338200004
5.54650878906,0.885318400004
7.2855553627,0.885295900004
8.37508010864,0.885267100004
5.62020111084,0.885244600004
7.98846149445,0.885215800004
8.23732376099,0.885184300004
5.15920114517,0.885162700004
5.26083612442,0.885137500004
6.32059001923,0.884985400004
6.01316976547,0.884962000004
5.68830966949,0.884934100004
6.24049377441,0.884872000004
5.210521698,0.884826100004
7.54925394058,0.884805400004
6.14633560181,0.884736100004
6.44787073135,0.884712700004
6.31744718552,0.884691100004
6.16676473618,0.884663200004
6.99464893341,0.884638000004
5.39680051804,0.884611000004
6.83778190613,0.884587600004
4.73496866226,0.884565100004
7.6577835083,0.884545300004
6.47777557373,0.884512900004
5.2729678154,0.884482300004
5.85679626465,0.884458900004
7.9896697998,0.884435500004
5.92176628113,0.884368900004
5.1810297966,0.884347300004
6.14888811111,0.884193400004
5.36022758484,0.884171800004
6.79199552536,0.884149300004
6.77116012573,0.884126800004
5.43640899658,0.884105200004
4.21971797943,0.884072800004
5.67020893097,0.884009800004
6.06814241409,0.883945000004
5.55210065842,0.883923400004
6.14585399628,0.883860400004
5.19473600388,0.883838800004
6.94588708878,0.883817200004
7.12149906158,0.883797400004
6.63927602768,0.883732600004
6.38639783859,0.883665100004
7.32291507721,0.883639900004
6.38492631912,0.883620100004
7.90713357925,0.883597600004
6.50701522827,0.883551700004
5.93420505524,0.883526500004
6.38665533066,0.883477900004
4.85759973526,0.883450900004
6.36513328552,0.883385200004
7.23024511337,0.883360900004
5.32175970078,0.883337500004
5.85075569153,0.883307800004
6.33656930923,0.883283500004
6.13935613632,0.883261900004
5.21900415421,0.883239400004
6.69034481049,0.883219600004
7.76777124405,0.883191700004
7.70717000961,0.883167400004
7.0625038147,0.883145800004
6.68070888519,0.883126000004
5.81215524673,0.883102600004
5.04319000244,0.883036900004
5.30251169205,0.883011700004
7.15945053101,0.882981100004
6.43608760834,0.882955000004
7.75595283508,0.882932500004
6.58161067963,0.882904600004
5.29851531982,0.882884800004
5.52378463745,0.882856000004
5.58238649368,0.882809200004
6.95405292511,0.882788500004
6.95060586929,0.882765100004
6.71508836746,0.882740800004
5.45895528793,0.882714700004
6.67316532135,0.882685000004
5.75744247437,0.882660700004
5.40671157837,0.882639100004
5.71743774414,0.882577000004
5.89824485779,0.882554500004
5.66435337067,0.882527500004
5.89771842957,0.882503200004
7.55787038803,0.882478000004
7.37567329407,0.882446500004
5.54770565033,0.882426700004
7.40266275406,0.882403300004
6.62379026413,0.882375400004
4.46111011505,0.882352900004
7.22223615646,0.882330400004
5.74594736099,0.882303400004
6.72346115112,0.882276400004
5.48733949661,0.882214300004
6.48285007477,0.882187300004
6.25291824341,0.882157600004
6.54991340637,0.882135100004
4.83948135376,0.882112600004
6.50602531433,0.882046000004
5.41413354874,0.882021700004
5.57041215897,0.881973100004
5.61714076996,0.881947000004
5.86529254913,0.881927200004
6.12816572189,0.881901100004
8.37882900238,0.881879500004
6.93371963501,0.881857900004
5.8925242424,0.881794900004
6.5108923912,0.881774200004
6.09617900848,0.881753500004
5.77491521835,0.881729200004
6.29665136337,0.881705800004
7.149081707,0.881672500004
5.3054599762,0.881650900004
5.06889677048,0.881604100004
6.39208269119,0.881579800004
5.13365697861,0.881555500004
5.82828521729,0.881533900004
6.16324472427,0.881511400004
5.91696691513,0.881489800004
7.12825584412,0.881467300004
6.14935016632,0.881447500004
6.13811063766,0.881416900004
5.04387044907,0.881393500004
5.97012424469,0.881365600004
5.57253742218,0.881309800004
7.69647979736,0.881285500004
6.5463848114,0.881253100004
6.02394104004,0.881200900004
5.10411691666,0.881179300004
6.32512521744,0.881128900004
5.85327196121,0.881108200004
4.5469918251,0.881084800004
6.22886896133,0.881062300004
5.41223430634,0.880993900004
6.21012639999,0.880942600004
4.15798950195,0.880920100004
6.59188079834,0.880896700004
6.04610586166,0.880873300004
5.53715467453,0.880765300004
7.88025283813,0.880741000004
5.59216308594,0.880693300004
5.05385875702,0.880672600004
5.51346158981,0.880648300004
5.81046581268,0.880622200004
4.89402341843,0.880588900004
6.690554142,0.880524100004
7.50519990921,0.880498900004
6.60782384872,0.880475500004
5.12049293518,0.880453900004
5.19841527939,0.880431400004
6.75072526932,0.880381900004
5.99804925919,0.880355800004
5.75293779373,0.880264900004
5.39607715607,0.880224400004
6.04964733124,0.880197400004
7.6926035881,0.880174000004
5.52941465378,0.880151500004
5.33985519409,0.880131700004
5.98683786392,0.880109200004
5.90773153305,0.880084900004
6.56207275391,0.880065100004
6.62072324753,0.880042600004
5.66979598999,0.880012000004
5.31029987335,0.879940000004
5.13601112366,0.879915700004
7.06770038605,0.879895900004
5.85626840591,0.879871600004
5.86091327667,0.879851800004
5.91483831406,0.879829300004
5.94760704041,0.879805000004
4.76969861984,0.879782500004
6.80451345444,0.879759100004
5.82676267624,0.879736600004
6.17194128036,0.879674500004
5.14917564392,0.879607000004
6.41373872757,0.879585400004
6.35299158096,0.879560200004
7.02078866959,0.879530500004
5.72272539139,0.879483700004
6.69267272949,0.879461200004
5.2661857605,0.879435100004
6.97272539139,0.879412600004
5.73227739334,0.879346000004
7.71216058731,0.879323500004
6.24213933945,0.879299200004
6.61177015305,0.879277600004
5.57176065445,0.879254200004
6.2661819458,0.879229900004
5.15432310104,0.879210100004
5.33632993698,0.879187600004
5.24536991119,0.879161500004
4.94010066986,0.879141700004
5.81307125092,0.879115600004
10.3073959351,0.879095800004
5.28887701035,0.879071500004
6.97431278229,0.879051700004
5.23396158218,0.879025600004
5.96436309814,0.878954500004
5.0790014267,0.878932900004
6.25302362442,0.878859100004
7.85064458847,0.878835700004
5.95999574661,0.878813200004
7.3507771492,0.878789800004
5.95384550095,0.878764600004
6.04404449463,0.878740300004
6.14014625549,0.878675500004
8.01977825165,0.878650300004
5.84704065323,0.878626000004
5.59392929077,0.878602600004
4.88775634766,0.878579200004
6.49290990829,0.878556700004
6.78666496277,0.878535100004
5.85708045959,0.878513500004
7.88847875595,0.878488300004
5.4384727478,0.878465800004
4.7503619194,0.878442400004
4.85440778732,0.878416300004
5.41380262375,0.878392000004
6.26917886734,0.878354200004
8.34719944,0.878331700004
6.70976543427,0.878305600004
7.36871957779,0.878283100004
6.63597488403,0.878195800004
5.93848896027,0.878169700004
7.77975320816,0.878147200004
5.8613114357,0.878124700004
5.76760673523,0.878103100004
5.55835866928,0.878057200004
6.96202611923,0.877994200004
6.65337562561,0.877969900004
5.30688524246,0.877950100004
6.41222381592,0.877927600004
6.01033973694,0.877905100004
5.55068778992,0.877885300004
6.16279029846,0.877817800004
5.94936561584,0.877797100004
5.35371780396,0.877774600004
7.4139342308,0.877750300004
5.69256353378,0.877725100004
5.2514629364,0.877690900004
6.58472299576,0.877668400004
7.48003911972,0.877645000004
6.84198713303,0.877618900004
6.30905199051,0.877594600004
5.98357915878,0.877570300004
6.1454205513,0.877546000004
5.61373329163,0.877476700004
8.90036773682,0.877456900004
6.52780103683,0.877434400004
6.351126194,0.877366900004
5.73002719879,0.877320100004
5.66240644455,0.877297600004
6.21848392487,0.877235500004
5.5089507103,0.877214800004
5.0103302002,0.877166200004
5.77993059158,0.877141900004
6.2379899025,0.877120300004
5.15555715561,0.877029400004
5.5970659256,0.877009600004
6.08225393295,0.876984400004
5.60182523727,0.876964600004
5.79262018204,0.876942100004
6.17243814468,0.876920500004
4.5753455162,0.876898900004
5.66761779785,0.876808900004
5.06197595596,0.876784600004
6.30147075653,0.876719800004
7.85941028595,0.876699100004
6.68035078049,0.876673000004
7.35997009277,0.876651400004
5.00732040405,0.876631600004
6.12898302078,0.876525400004
6.69529056549,0.876504700004
6.11990308762,0.876440800004
6.89285087585,0.876418300004
5.51320171356,0.876371500004
5.45537376404,0.876349900004
6.00169849396,0.876322000004
7.08671092987,0.876302200004
4.77203607559,0.876280600004
5.11320114136,0.876260800004
5.63119888306,0.876237400004
5.76942443848,0.876215800004
5.41592550278,0.876192400004
5.90626573563,0.876145600004
7.26617097855,0.876123100004
6.4590139389,0.876059200004
8.4477481842,0.875991700004
6.31079101562,0.875926000004
4.129737854,0.875904400004
4.10586500168,0.875882800004
6.0355963707,0.875791000004
5.77712345123,0.875771200004
6.30599451065,0.875746900004
6.97413253784,0.875724400004
6.17690038681,0.875673100004
6.79918289185,0.875649700004
5.63292694092,0.875626300004
5.77561616898,0.875593900004
6.16651678085,0.875569600004
7.29004001617,0.875549800004
7.14487457275,0.875523700004
6.02887248993,0.875503900004
5.79911422729,0.875481400004
7.35513496399,0.875431900004
6.47780370712,0.875404900004
6.6274971962,0.875378800004
6.33361339569,0.875314900004
7.62063980103,0.875291500004
5.55295944214,0.875269900004
4.95543813705,0.875250100004
5.53925848007,0.875214100004
6.40833806992,0.875191600004
6.69950771332,0.875166400004
5.56457424164,0.875093500004
5.72523164749,0.875068300004
5.12833929062,0.874958500004
6.37255334854,0.874890100004
5.92882537842,0.874844200004
6.41329956055,0.874776700004
5.72637939453,0.874754200004
5.10736227036,0.874692100004
6.02485895157,0.874669600004
6.71076774597,0.874648000004
7.32885360718,0.874626400004
4.69609928131,0.874604800004
5.55443191528,0.874585000004
4.40659761429,0.874563400004
5.33938455582,0.874543600004
5.55418014526,0.874518400004
6.89274358749,0.874495900004
6.50784730911,0.874474300004
6.32665205002,0.874454500004
6.17270088196,0.874365400004
5.94145536423,0.874340200004
4.79672002792,0.874318600004
5.53498840332,0.874294300004
5.71978855133,0.874274500004
6.6199798584,0.874252900004
6.66630506516,0.874161100004
6.18676567078,0.874129600004
5.71187019348,0.874108000004
5.60344934464,0.874086400004
4.33030080795,0.874066600004
4.48022699356,0.874036900004
5.79059743881,0.874010800004
5.9263010025,0.873948700004
6.43880653381,0.873927100004
5.49050855637,0.873863200004
7.95445632935,0.873838900004
5.68606805801,0.873748900004
6.30603694916,0.873723700004
5.65569543839,0.873702100004
6.88827514648,0.873678700004
5.10072469711,0.873651700004
5.32145595551,0.873630100004
5.96495437622,0.873564400004
6.62762737274,0.873502300004
4.62639760971,0.873479800004
6.39026021957,0.873454600004
7.41661453247,0.873433000004
6.26455783844,0.873413200004
7.11875295639,0.873387100004
7.38471269608,0.873365500004
4.57197523117,0.873343000004
5.8335981369,0.873323200004
7.31600952148,0.873301600004
7.56322479248,0.873280000004
5.33151483536,0.873253900004
6.7900967598,0.873229600004
5.98344659805,0.873137800004
5.22067260742,0.873116200004
5.00675296783,0.873048700004
5.81338214874,0.873028000004
6.17307853699,0.873006400004
5.29380464554,0.872983900004
7.39998579025,0.872936200004
6.33338594437,0.872915500004
6.21006059647,0.872839000004
4.99354124069,0.872786800004
6.68756866455,0.872766100004
6.32514238358,0.872702200004
5.86544370651,0.872674300004
4.28515863419,0.872650000004
5.53135490417,0.872614000004
6.10452508926,0.872592400004
7.59228801727,0.872572600004
5.9987859726,0.872508700004
6.80977392197,0.872488000004
5.83703327179,0.872461000004
5.69462490082,0.872367400004
5.23396396637,0.872340400004
6.2660150528,0.872314300004
5.58887434006,0.872292700004
3.85948348045,0.872270200004
5.6259970665,0.872243200004
5.71871423721,0.872154100004
6.41121149063,0.872088400004
5.0523648262,0.872053300004
7.16485977173,0.872031700004
5.51877880096,0.871968700004
5.47037315369,0.871877800004
5.78388404846,0.871813000004
5.12269878387,0.871748200004
5.11953687668,0.871725700004
6.42834615707,0.871704100004
6.16150808334,0.871679800004
4.91612577438,0.871654600004
6.01894235611,0.871615000004
5.2237830162,0.871588000004
5.65734481812,0.871556500004
5.05203008652,0.871536700004
5.87117910385,0.871507000004
5.65005350113,0.871419700004
5.5241189003,0.871398100004
4.86730861664,0.871378300004
6.65661811829,0.871354900004
5.16540765762,0.871335100004
5.73903512955,0.871313500004
5.5693731308,0.871235200004
5.55995321274,0.871213600004
4.31152582169,0.871190200004
7.32207202911,0.871170400004
5.02789163589,0.871148800004
5.68627405167,0.871101100004
6.25331640244,0.871080400004
6.65901184082,0.871051600004
5.40388298035,0.871030000004
6.5114364624,0.870940900004
4.68398618698,0.870916600004
5.21086549759,0.870894100004
5.67280340195,0.870827500004
5.93411064148,0.870803200004
5.45239925385,0.870741100004
5.8597035408,0.870719500004
5.05586051941,0.870688900004
4.81812667847,0.870669100004
5.91898536682,0.870646600004
6.7611451149,0.870600700004
7.65979814529,0.870576400004
5.66692209244,0.870556600004
5.7567024231,0.870534100004
5.50077342987,0.870487300004
5.6749663353,0.870465700004
4.22842931747,0.870443200004
6.14224624634,0.870423400004
4.90268468857,0.870401800004
5.8720407486,0.870355000004
6.28443813324,0.870322600004
6.45112895966,0.870256900004
6.55937814713,0.870166900004
6.03973197937,0.870143500004
5.37799453735,0.870121900004
4.23576498032,0.870100300004
5.79264831543,0.870052600004
5.63013315201,0.870023800004
5.05828428268,0.869991400004
5.7173166275,0.869954500004
6.01182031631,0.869929300004
5.91018247604,0.869905000004
5.15014410019,0.869883400004
6.54857730865,0.869863600004
5.72102165222,0.869841100004
6.30629730225,0.869818600004
6.48194551468,0.869796100004
5.34191226959,0.869770900004
6.29798746109,0.869749300004
6.52476739883,0.869725900004
6.0570602417,0.869702500004
5.98796463013,0.869680000004
5.4064822197,0.869660200004
4.23044252396,0.869632300004
6.24513101578,0.869609800004
4.48359584808,0.869587300004
5.74714660645,0.869564800004
5.54038763046,0.869543200004
6.34562826157,0.869451400004
6.77524232864,0.869362300004
4.34907436371,0.869336200004
5.11026668549,0.869314600004
5.47677612305,0.869292100004
5.15122365952,0.869268700004
4.95023298264,0.869247100004
6.09825515747,0.869222800004
4.42352437973,0.869198500004
5.44727039337,0.869178700004
4.94258499146,0.869151700004
6.49998664856,0.869088700004
9.40305328369,0.869067100004
6.85817909241,0.869042800004
7.16390132904,0.869014000004
4.87256336212,0.868994200004
5.67387056351,0.868972600004
6.61115932465,0.868946500004
4.932741642,0.868924900004
5.37378406525,0.868905100004
11.2724256516,0.868882600004
9.05565261841,0.868862800004
6.78228282928,0.868788100004
5.57464170456,0.868722400004
6.45872354507,0.868654900004
5.96192407608,0.868581100004
5.07056665421,0.868553200004
5.77625370026,0.868488400004
6.7572593689,0.868465900004
5.75928115845,0.868444300004
6.17044782639,0.868422700004
4.58744764328,0.868402900004
6.63841629028,0.868375000004
6.04435014725,0.868350700004
6.51806688309,0.868286800004
4.74440097809,0.868265200004
6.44074487686,0.868241800004
6.81413507462,0.868215700004
6.72639656067,0.868193200004
5.57473564148,0.868131100004
5.78062200546,0.868109500004
5.1715092659,0.868003300004
6.04333496094,0.867980800004
5.00415706635,0.867956500004
5.36463594437,0.867933100004
5.45800161362,0.867913300004
5.66513633728,0.867864700004
5.63614988327,0.867800800004
6.52048301697,0.867772000004
5.63950014114,0.867750400004
5.70962381363,0.867724300004
7.093542099,0.867660400004
5.10787963867,0.867640600004
5.13508701324,0.867619000004
5.25973749161,0.867582100004
7.48121547699,0.867556900004
5.64571857452,0.867530800004
6.36207199097,0.867502900004
5.22258615494,0.867478600004
4.55525159836,0.867456100004
5.95709037781,0.867431800004
5.65556955338,0.867410200004
5.25580120087,0.867387700004
6.18459844589,0.867359800004
4.39274406433,0.867338200004
5.45586538315,0.867314800004
5.98001194,0.867284200004
6.93298196793,0.867260800004
5.63447141647,0.867206800004
6.04963970184,0.867178000004
5.70848274231,0.867084400004
5.35200881958,0.867063700004
5.0654540062,0.867043000004
6.03364801407,0.867020500004
6.90407943726,0.866957500004
5.80992221832,0.866920600004
5.21713924408,0.866852200004
6.96975326538,0.866821600004
4.26255321503,0.866795500004
8.55244159698,0.866773000004
5.36190366745,0.866748700004
4.70965480804,0.866728900004
5.53894042969,0.866707300004
5.05309057236,0.866684800004
5.64909410477,0.866663200004
5.26839780807,0.866641600004
6.85332298279,0.866618200004
6.42730760574,0.866590300004
5.49942016602,0.866565100004
5.89253807068,0.866543500004
6.25184869766,0.866520100004
5.86458158493,0.866498500004
6.82237625122,0.866476900004
4.86747455597,0.866451700004
5.44509744644,0.866431900004
5.52290725708,0.866405800004
5.1661362648,0.866381500004
5.11646699905,0.866359900004
5.13602876663,0.866336500004
4.07752799988,0.866314000004
6.06343126297,0.866264500004
5.9448094368,0.866192500004
4.83080911636,0.866171800004
6.1943192482,0.866144800004
5.60507059097,0.866118700004
5.61874246597,0.866098900004
3.98362374306,0.866077300004
